"Site_ID.x","Monitoring_ID","Date_Time_out","Net_type","Amount_nets","Species","Scientific_name","Species_name","Maori_name","Native/nonnative","Taonga","Sex","Length_mm","Weight_g","Amount","Soft_shelled","Berried","Youngs","Cups","mL","Comments","Site_ID.y","Lake","Site","LID","Monitoring","Lat","Lon","Site_size","DHT","Date_Time","Weather","Lake_water_clarity_m","Sediment_sample","Macrophyte_sample","Distance_deep_20m","Notes","Total_ weight_reef","Size_m2","Perimter_m","Size_km2","Perimter_km","Catchment_size_km2","Mean_depth_m","Max_depth_m","Volume_km3","Elevation_m","Mixing","TLI","Trophic_state","LakeSPI"
9,"9_0",2025-02-05 02:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,169,134,1,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-05 02:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,200,192,1,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-05 02:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,185,158,1,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-05 02:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-05 02:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,181,135,1,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-05 02:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,14,8,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-05 02:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,546,NA,NA,NA,NA,2.5,591.47,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-05 02:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,542,NA,NA,NA,NA,2.5,591.47,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-05 02:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,275,NA,NA,NA,NA,1.5,354.882,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-06 11:50:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,5,4,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-06 11:50:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,235,350,1,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-06 11:50:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,249,373,1,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-06 11:49:59.995,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,225,301,1,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-06 11:49:59.995,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,195,189,1,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-06 11:49:59.995,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,185,180,1,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-06 11:49:59.995,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,185,172,1,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-06 11:49:59.995,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,149,93,1,NA,NA,NA,NA,NA,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-06 11:49:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,610,NA,NA,NA,NA,2.5,591.47,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-06 11:49:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,469,NA,NA,NA,NA,2.5,591.47,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
9,"9_0",2025-02-06 11:49:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,358,NA,NA,NA,NA,1.6,378.5408,NA,9,"Lake Rotoiti","Impact",54730,0,-38.0400700989088,176.368333417899,150,"Sandy",2025-02-04 02:30:00,"Sunny",3,1,1,332.37012426407,NA,1920,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-05 13:45:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-05 13:45:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,11,13,NA,NA,NA,NA,NA,"Nets collapsed",10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-05 13:45:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",NA,75,4,1,NA,NA,NA,NA,NA,"Nets collapsed",10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-05 13:44:59.995,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,3,NA,NA,NA,NA,NA,"Nets collapsed",10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-05 13:44:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,130,NA,NA,NA,NA,0.33,78.07404,"Nets collapsed",10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-05 13:44:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,44,NA,NA,NA,NA,0.25,59.147,"Nets collapsed",10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-06 12:20:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-06 12:20:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,124,52,1,NA,NA,NA,NA,NA,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-06 12:20:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,93,20,1,NA,NA,NA,NA,NA,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-06 12:20:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,200,200,1,NA,NA,NA,NA,NA,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-06 12:20:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,55,65,1,NA,NA,NA,NA,NA,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-06 12:20:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-06 12:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,527,NA,NA,NA,NA,2.5,591.47,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-06 12:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,451,NA,NA,NA,NA,2.5,591.47,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-06 12:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,537,NA,NA,NA,NA,2.5,591.47,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-06 12:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,469,NA,NA,NA,NA,2.5,591.47,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-06 12:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,483,NA,NA,NA,NA,2.5,591.47,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
10,"10_0",2025-02-06 12:20:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,347,NA,NA,NA,NA,1.5,354.882,NA,10,"Lake Rotoiti","Control",54730,0,-38.0399884269911,176.367640974845,150,"Sandy",2025-02-04 02:00:00,"Sunny",3,1,1,380.359464057203,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,14,18,NA,NA,NA,NA,NA,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,207,204,1,NA,NA,NA,NA,NA,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,196,184,1,NA,NA,NA,NA,NA,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,140,59,1,NA,NA,NA,NA,NA,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",NA,107,8,1,NA,NA,NA,NA,NA,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,2,3,NA,NA,NA,NA,NA,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,89,100,NA,NA,NA,0.5,118.294,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,527,NA,NA,NA,NA,2.5,591.47,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,460,NA,NA,NA,NA,2.5,591.47,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,433,NA,NA,NA,NA,2.5,591.47,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,600,NA,NA,NA,NA,2.5,591.47,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,557,NA,NA,NA,NA,2.5,591.47,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
11,"11_0",2025-02-05 09:08:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",NA,116,15,1,NA,NA,NA,NA,NA,NA,11,"Lake Rotoiti","Impact",54730,0,-38.0149838,176.4133799,150,"Sandy",2025-02-04 09:45:00,"Sunny",3.5,1,1,256.267203593034,NA,3010,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
12,"12_0",2025-02-05 09:49:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes","M",33.56,27,1,NA,NA,NA,NA,NA,NA,12,"Lake Rotoiti","Control",54730,0,-38.0149894250948,176.414205051426,150,"Rocky",2025-02-04 10:20:00,"Sunny",3.5,1,1,219.146731835821,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
12,"12_0",2025-02-05 09:49:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,29,35,NA,NA,NA,NA,NA,NA,12,"Lake Rotoiti","Control",54730,0,-38.0149894250948,176.414205051426,150,"Rocky",2025-02-04 10:20:00,"Sunny",3.5,1,1,219.146731835821,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
12,"12_0",2025-02-05 09:49:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",NA,87,17,1,NA,NA,NA,NA,NA,NA,12,"Lake Rotoiti","Control",54730,0,-38.0149894250948,176.414205051426,150,"Rocky",2025-02-04 10:20:00,"Sunny",3.5,1,1,219.146731835821,NA,NA,33805828.9569732,60736.7219804458,33.8058289569732,60.7367219804458,123.7,31.5,124,1.042,279,"Stratified",3.8,"Mesotrophic",24.8
