"Monitoring_ID","Date_Time_out","Net_type","Amount_nets","Species","Scientific_name","Species_name","Maori_name","Native/nonnative","Taonga","Amount","Sex","Length_mm","Weight_g","Soft_shelled","Berried","Youngs","Cups","mL","Comments","Site_ID","ID","Monitoring","Monitoring_ID.","Lake","Site","LID","Lat","Lon","Site_size","DHT","Date_Time","Weather","Lake_water_clarity_m","Sediment_sample","Macrophyte_sample","Notes","Distance_5m","Distance_20m","Distance_deep_20m","Calculated_slope","Total_ weight_reef","Season"
"18_1",2025-05-01 13:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,95,21,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 13:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,110,36,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 13:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,144,83,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 13:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,122,46,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,124,61,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,150,96,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,105,27,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,122,52,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,105,22,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,95,17,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,80,12,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",58,108,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",44,64,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",50,88,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",49,81,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",30,26,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",29,13,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",19,8,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",21,10,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",4,NA,NA,60,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,169,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,261,NA,NA,NA,0.75,177.441,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,50,1,NA,NA,NA,1,236.588,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",4,NA,NA,29,NA,NA,NA,NA,NA,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"18_1",2025-05-01 12:59:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,440,NA,NA,NA,2.25,532.323,NA,18,16,1,"16_1","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-04-30 13:08:00,"Sunny",5,0,0,NA,27.586278169075,565.618637286375,565.447481720974,0.0353702167690778,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",31,24,NA,1,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",35,32,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",38,41,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",24,12,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",26,17,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",27,18,1,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,16,NA,1,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",23,14,NA,1,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,164,106,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,150,77,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,100,21,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",37,31,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",20,7,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",20,8,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",3,NA,NA,10,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,NA,9,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,510,NA,NA,NA,2.5,591.47,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,188,NA,NA,NA,0.5,118.294,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,325,489,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,290,308,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,105,14,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,90,9,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"19_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,85,7,NA,NA,NA,NA,NA,NA,19,17,1,"17_1","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",30,26,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",20,16,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",29,24,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",20,NA,NA,15,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",22,8,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,NA,20,4,NA,NA,NA,NA,NA,"Eaten",20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,90,12,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,120,21,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,95,18,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,144,NA,NA,NA,0.75,177.441,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,105,21,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,200,209,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,203,232,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
"20_1",2025-05-01 14:00:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,105,106,NA,NA,NA,NA,NA,NA,20,18,1,"18_1","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-04-30 14:10:00,"Sunny",5,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Autumn"
